as_of_date;valuation_time_utc;currency;collateral_curve;market;instrument_id;option_type;exercise_style;settlement_type;expiry_label;expiry_date;expiry_years;swap_tenor_label;underlying_maturity_date;swap_tenor_years;moneyness_bps;strike_rate;forward_swap_rate;atm_normal_vol_bps;normal_vol_bid_bps;normal_vol_mid_bps;normal_vol_ask_bps;black_vol_mid_pct;annuity;discount_factor_to_expiry;notional_eur;premium_bid_eur;premium_mid_eur;premium_ask_eur;premium_mid_bp_notional;intrinsic_value_eur;time_value_eur;vega_eur_per_1bp;delta_annuity_adjusted;quote_source;quote_age_min;liquidity_score;quote_quality;synthetic_seed
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M-050-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;-50;0,02654014;0,03154014;45,7803;45,6324;46,4674;47,3024;16,0607;0,84126032;0,86776124;99911490;592552,2;598116,67;603704,35;59,8647;420257,86;177858,81;6678,16;0,57610955;COMPOSITE;4;91,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;-50;0,02654014;0,03154014;45,7803;45,6324;46,4674;47,3024;16,0607;0,84126032;0,86776124;99911490;172294,34;177858,81;183446,49;17,8016;0;177858,81;6678,16;-0,26515077;COMPOSITE;4;91,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;-25;0,02904014;0,03154014;45,7803;45,1984;45,9234;46,6484;15,1741;0,84126032;0,86776124;99250613;451269,38;456509,24;461754;45,9956;208739,01;247770,23;7230,83;0,50153751;COMPOSITE;4;93,42;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;-25;0,02904014;0,03154014;45,7803;45,1984;45,9234;46,6484;15,1741;0,84126032;0,86776124;99250613;242530,37;247770,23;253015;24,9641;0;247770,23;7230,83;-0,33972281;COMPOSITE;4;93,42;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;0;0,03154014;0,03154014;45,7803;44,8652;45,4752;46,0852;14,4182;0,84126032;0,86776124;98602922;331990,14;336503,97;341017,79;34,1272;0;336503,97;7399,72;0,42063016;BROKER_A;3;95,67;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;0;0,03154014;0,03154014;45,7803;44,8652;45,4752;46,0852;14,4182;0,84126032;0,86776124;98602922;331990,14;336503,97;341017,79;34,1272;0;336503,97;7399,72;-0,42063016;BROKER_C;3;95,67;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;25;0,03404014;0,03154014;45,7803;44,5568;45,2818;46,0068;13,8196;0,84126032;0,86776124;97979811;234851,69;240019,98;245193,32;24,4969;0;240019,98;7132,21;0,33859942;BROKER_C;4;93,42;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;25;0,03404014;0,03154014;45,7803;44,5568;45,2818;46,0068;13,8196;0,84126032;0,86776124;97979811;440918,01;446086,3;451259,64;45,5284;206066,32;240019,98;7132,21;-0,5026609;BROKER_A;4;93,42;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;50;0,03654014;0,03154014;45,7803;44,4864;45,3214;46,1564;13,3502;0,84126032;0,86776124;97392244;160544,53;165935,73;171351,18;17,0379;0;165935,73;6471,29;0,26152423;BROKER_A;4;91,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;50;0,03654014;0,03154014;45,7803;44,4864;45,3214;46,1564;13,3502;0,84126032;0,86776124;97392244;570205,68;575596,88;581012,33;59,1009;409661,15;165935,73;6471,29;-0,5797361;BROKER_C;4;91,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;100;0,04154014;0,03154014;45,7803;44,5751;45,6351;46,6951;12,6076;0,84126032;0,86776124;48182143;33450,7;35795,09;38192,39;7,4291;0;35795,09;2237,04;0,13758717;COMPOSITE;6;86,67;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;100;0,04154014;0,03154014;45,7803;44,5751;45,6351;46,6951;12,6076;0,84126032;0,86776124;48182143;438787,95;441132,34;443529,64;91,5552;405337,25;35795,09;2237,04;-0,70367315;BROKER_B;6;86,67;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+150-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;150;0,04654014;0,03154014;45,7803;44,1646;45,4496;46,7346;11,8627;0,84126032;0,86776124;23897769;5572,28;6323,63;7122,74;2,6461;0;6323,63;603,44;0,05886839;BROKER_C;8;82,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;150;0,04654014;0,03154014;45,7803;44,1646;45,4496;46,7346;11,8627;0,84126032;0,86776124;23897769;307135,95;307887,31;308686,41;128,8352;301563,67;6323,63;603,44;-0,78239193;BROKER_A;8;82,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+200-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;200;0,05154014;0,03154014;45,7803;43,4513;44,9613;46,4713;11,1515;0,84126032;0,86776124;9512679;563,68;702,91;861,94;0,7389;0;702,91;98,69;0,01962882;BROKER_C;9;77,67;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T1Y-M+200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;1Y;2032-06-10;1;200;0,05154014;0,03154014;45,7803;43,4513;44,9613;46,4713;11,1515;0,84126032;0,86776124;9512679;160616,46;160755,7;160914,73;168,991;160052,79;702,91;98,69;-0,8216315;BROKER_A;9;77,67;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-200-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-200;0,01136497;0,03136497;50,249;51,0258;52,5758;54,1258;27,847;1,65706556;0,86776124;10489228;350811,38;351352,64;351942,13;334,9652;347626,77;3725,87;364,77;1,58340695;COMPOSITE;10;77,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-200;0,01136497;0,03136497;50,249;51,0258;52,5758;54,1258;27,847;1,65706556;0,86776124;10489228;3184,61;3725,87;4315,36;3,5521;0;3725,87;364,77;-0,07365862;BROKER_B;10;77,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-150-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-150;0,01636497;0,03136497;50,249;50,7158;52,0408;53,3658;22,9701;1,65706556;0,86776124;26247931;673812,01;676004,02;678290,8;257,5456;652418,14;23585,89;1690,51;1,49352315;COMPOSITE;8;82,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-150;0,01636497;0,03136497;50,249;50,7158;52,0408;53,3658;22,9701;1,65706556;0,86776124;26247931;21393,87;23585,89;25872,66;8,9858;0;23585,89;1690,51;-0,16354241;BROKER_B;8;82,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-100-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-100;0,02136497;0,03136497;50,249;50,6443;51,7443;52,8443;19,9889;1,65706556;0,86776124;52370705;969620,02;975434,28;981341,65;186,2557;867816,92;107617,37;5328,69;1,33606168;BROKER_A;6;86,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-100;0,02136497;0,03136497;50,249;50,6443;51,7443;52,8443;19,9889;1,65706556;0,86776124;52370705;101803,1;107617,37;113524,73;20,5492;0;107617,37;5328,69;-0,32100389;BROKER_C;6;86,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-050-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-50;0,02636497;0,03136497;50,249;49,9949;50,8699;51,7449;17,6899;1,65706556;0,86776124;104158873;1276991,43;1289202,34;1301453,92;123,7727;862990,41;426211,94;13978,94;1,11002558;BROKER_B;5;91,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-50;0,02636497;0,03136497;50,249;49,9949;50,8699;51,7449;17,6899;1,65706556;0,86776124;104158873;414001,02;426211,94;438463,51;40,9194;0;426211,94;13978,94;-0,54703999;COMPOSITE;5;91,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-25;0,02886497;0,03136497;50,249;49,5668;50,3268;51,0868;16,726;1,65706556;0,86776124;103754936;994380,12;1005747,91;1017124,17;96,9349;429821,83;575926,08;14963,28;0,97419425;COMPOSITE;4;93,35;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;-25;0,02886497;0,03136497;50,249;49,5668;50,3268;51,0868;16,726;1,65706556;0,86776124;103754936;564558,29;575926,08;587302,35;55,5083;0;575926,08;14963,28;-0,68287131;BROKER_B;4;93,35;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;0;0,03136497;0,03136497;50,249;49,266;49,916;50,566;15,9146;1,65706556;0,86776124;103284932;752175,06;762099,03;772022,99;73,7861;0;762099,03;15267,63;0,82853278;BROKER_B;3;95,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;0;0,03136497;0,03136497;50,249;49,266;49,916;50,566;15,9146;1,65706556;0,86776124;103284932;752175,06;762099,03;772022,99;73,7861;0;762099,03;15267,63;-0,82853278;COMPOSITE;3;95,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;25;0,03386497;0,03136497;50,249;49,0148;49,7748;50,5348;15,2726;1,65706556;0,86776124;102757133;550957,58;562209,71;573470,51;54,7125;0;562209,71;14811,22;0,68128283;BROKER_A;4;93,35;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;25;0,03386497;0,03136497;50,249;49,0148;49,7748;50,5348;15,2726;1,65706556;0,86776124;102757133;976645,85;987897,98;999158,78;96,1391;425688,27;562209,71;14811,22;-0,97578273;BROKER_C;4;93,35;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;50;0,03636497;0,03136497;50,249;48,9769;49,8519;50,7269;14,7611;1,65706556;0,86776124;102180823;392255,26;404185,36;416157,67;39,5559;0;404185,36;13658,92;0,54166334;BROKER_C;5;91,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;50;0,03636497;0,03136497;50,249;48,9769;49,8519;50,7269;14,7611;1,65706556;0,86776124;102180823;1238856,87;1250786,97;1262759,29;122,4092;846601,62;404185,36;13658,92;-1,11540223;BROKER_A;5;91,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;100;0,04136497;0,03136497;50,249;49,0296;50,1296;51,2296;13,9173;1,65706556;0,86776124;50461954;90040,6;95503,2;101062,07;18,9258;0;95503,2;5010,47;0,30848878;COMPOSITE;6;86,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;100;0,04136497;0,03136497;50,249;49,0296;50,1296;51,2296;13,9173;1,65706556;0,86776124;50461954;926228,26;931690,86;937249,73;184,6323;836187,66;95503,2;5010,47;-1,34857678;BROKER_B;6;86,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+150-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;150;0,04636497;0,03136497;50,249;48,5218;49,8468;51,1718;13,0713;1,65706556;0,86776124;24900564;17058,23;18982,18;21001,06;7,6232;0;18982,18;1488,24;0,14779241;BROKER_A;8;82,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;150;0,04636497;0,03136497;50,249;48,5218;49,8468;51,1718;13,0713;1,65706556;0,86776124;24900564;635986,23;637910,19;639929,06;256,183;618928,01;18982,18;1488,24;-1,50927316;BROKER_C;8;82,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+200-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;200;0,05136497;0,03136497;50,249;47,8321;49,3821;50,9321;12,3031;1,65706556;0,86776124;9830847;2081,76;2496,16;2955,5;2,5391;0;2496,16;281,81;0,05808338;BROKER_A;10;77,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T2Y-M+200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;2Y;2033-06-10;2;200;0,05136497;0,03136497;50,249;47,8321;49,3821;50,9321;12,3031;1,65706556;0,86776124;9830847;327888,92;328303,32;328762,67;333,9522;325807,16;2496,16;281,81;-1,59898218;COMPOSITE;10;77,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-200-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-200;0,01105537;0,03105537;55,237;55,9667;57,5417;59,1167;31,0547;2,44873479;0,86776124;10177469;505719,09;506730,47;507811,03;497,8944;498438,45;8292,02;664,22;2,30170157;BROKER_C;8;77,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-200;0,01105537;0,03105537;55,237;55,9667;57,5417;59,1167;31,0547;2,44873479;0,86776124;10177469;7280,64;8292,02;9372,58;8,1474;0;8292,02;664,22;-0,14703322;BROKER_A;8;77,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-150-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-150;0,01605537;0,03105537;55,237;55,7395;57,0895;58,4395;25,5669;2,44873479;0,86776124;25734743;989013,52;992755,78;996622,29;385,7648;945263,41;47492,38;2818,65;2,15490911;COMPOSITE;6;82,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-150;0,01605537;0,03105537;55,237;55,7395;57,0895;58,4395;25,5669;2,44873479;0,86776124;25734743;43750,12;47492,38;51358,88;18,4546;0;47492,38;2818,65;-0,29382568;BROKER_B;6;82,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-100-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-100;0,02105537;0,03105537;55,237;55,6148;56,7398;57,8648;22,189;2,44873479;0,86776124;51948665;1460867;1470166,05;1479580,4;283,0036;1272085,03;198081,02;8317,87;1,92153514;COMPOSITE;5;86,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-100;0,02105537;0,03105537;55,237;55,6148;56,7398;57,8648;22,189;2,44873479;0,86776124;51948665;188781,97;198081,02;207495,36;38,1301;0;198081,02;8317,87;-0,52719965;BROKER_B;5;86,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-050-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-50;0,02605537;0,03105537;55,237;54,8878;55,7878;56,6878;19,612;2,44873479;0,86776124;104582607;1996802,64;2015751,42;2034749,39;192,7425;1280475,34;735276,08;21081,95;1,60569049;BROKER_A;3;91,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-50;0,02605537;0,03105537;55,237;54,8878;55,7878;56,6878;19,612;2,44873479;0,86776124;104582607;716327,3;735276,08;754274,05;70,3058;0;735276,08;21081,95;-0,8430443;BROKER_C;3;91,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-25;0,02855537;0,03105537;55,237;54,466;55,256;56,046;18,5553;2,44873479;0,86776124;104806987;1593944,13;1611658,89;1629384,02;153,774;641611,29;970047,6;22430,4;1,42069096;BROKER_C;2;93,27;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;-25;0,02855537;0,03105537;55,237;54,466;55,256;56,046;18,5553;2,44873479;0,86776124;104806987;952332,85;970047,6;987772,73;92,5556;0;970047,6;22430,4;-1,02804382;BROKER_A;2;93,27;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;0;0,03105537;0,03105537;55,237;54,2142;54,8892;55,5642;17,6746;2,44873479;0,86776124;104946791;1242850,91;1258325,17;1273799,42;119,9013;0;1258325,17;22924,82;1,22436739;BROKER_B;1;95,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;0;0,03105537;0,03105537;55,237;54,2142;54,8892;55,5642;17,6746;2,44873479;0,86776124;104946791;1242850,91;1258325,17;1273799,42;119,9013;0;1258325,17;22924,82;-1,22436739;COMPOSITE;1;95,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;25;0,03355537;0,03105537;55,237;54,0096;54,7996;55,5896;16,9757;2,44873479;0,86776124;104999559;943835,06;961576,15;979327,9;91,5791;0;961576,15;22463,92;1,02643128;COMPOSITE;2;93,27;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;25;0,03355537;0,03105537;55,237;54,0096;54,7996;55,5896;16,9757;2,44873479;0,86776124;104999559;1586625,24;1604366,33;1622118,08;152,7974;642790,18;961576,15;22463,92;-1,42230351;BROKER_B;2;93,27;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;50;0,03605537;0,03105537;55,237;54,0064;54,9064;55,8064;16,4085;2,44873479;0,86776124;104964363;700367,65;719335;738354;68,5314;0;719335;21103,97;0,83725147;BROKER_B;3;91,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;50;0,03605537;0,03105537;55,237;54,0064;54,9064;55,8064;16,4085;2,44873479;0,86776124;104964363;1985517,09;2004484,44;2023503,43;190,9681;1285149,44;719335;21103,97;-1,61148332;COMPOSITE;3;91,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E5Y-T3Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;5Y;2031-06-10;5;3Y;2034-06-10;3;100;0,04105537;0,03105537;55,237;54,0057;55,1307;56,2557;15,4398;2,44873479;0,86776124;52317046;176939,29;186128,35;195441,68;35,577;0;186128,35;8224,16;0,51087718;BROKER_A;5;86,52;OK;20260610
